_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
64ee648583e8f7f36f3f359d,,136.11,97.21,136.11,64.33,575;0;0;0,quote,5531,2,76,50.69,0,144.02,false,false,english,none,normal,false,false,false,,1693344901000
64ee62a583e8f7f36f382a8a,true,208.41,97.66,220.47,89.23,121;2;0;0,words,25,-1,2,6.97,0,1.47,false,false,english,none,normal,false,false,false,,1693344421000
64ed793083e8f7f36f6232ef,,164.39,98.46,164.39,80.76,822;0;0;0,time,60,-1,103,60,0,236.79,false,false,english_1k,none,normal,false,false,false,,1693284656000
64ed771c83e8f7f36f5b272d,,164.6,97.79,167.2,78.6,823;6;0;3,time,60,-1,134,60,0,307.43,false,false,english,none,normal,false,true,false,,1693284124000
64ecb8b383e8f7f36fdbbc1f,,164.2,98.58,165.2,83.18,821;2;0;0,time,60,-1,15,60,0,46,false,false,english,none,normal,false,false,false,,1693235379000
64ea959a83e8f7f36f935d13,,162.8,96.17,165.2,72.33,814;4;0;1,time,60,-1,4,60,0,0.88,false,false,english,none,normal,false,false,false,,1693095322000
64ea953583e8f7f36f8c6236,,184.19,98.33,184.19,81.11,921;0;0;0,time,60,-1,21,60,0,83.52,false,false,english,none,normal,false,false,false,,1693095221000
64ea944983e8f7f36f8c5e1c,,160.6,99.26,160.6,80.45,803;0;0;0,time,60,-1,112,60,0,335.4,false,false,english,none,normal,false,false,false,,1693094985000
64ea920e83e8f7f36f8c5426,,164.2,97.86,164.2,79.97,821;0;0;0,time,60,-1,334,60,0,898.37,false,false,english_1k,none,normal,false,false,false,,1693094414000
64ea8a8783e8f7f36f774798,,170.2,97.86,170.2,76.24,851;0;0;0,time,60,-1,274,60,0,748.36,false,false,english,none,normal,false,false,false,,1693092487000
64ea833a83e8f7f36f69339b,,135.69,97.81,135.69,77.21,488;0;0;0,quote,3930,2,6,43.16,0,29.02,false,false,english,none,normal,false,false,false,,1693090617000
64ea5d5b83e8f7f36f22b8d9,true,177.4,98.67,177.4,81.74,887;0;0;0,time,60,-1,52,60,0,169.34,false,false,english_1k,none,normal,false,false,false,,1693080922000
64e6a9535ba2af43db917c39,,174.2,99.54,174.2,80.37,871;0;0;0,time,60,-1,191,60,0,403.35,false,false,english_1k,none,normal,false,false,false,,1692838227000
64e6a6895ba2af43db8a779b,,204,99.22,204,86.21,255;0;0;0,time,15,-1,46,15,0,88.28,false,false,english,none,normal,false,false,false,,1692837513000
64e6a1f65ba2af43db8368e3,,191.01,100,191.01,85.79,239;0;0;0,time,15,-1,4,15.02,0,7.79,false,false,english,none,normal,false,false,false,,1692836342000
64e6a1d95ba2af43db836825,,168.75,96.4,175.95,81.18,211;4;0;1,time,15,-1,6,15,0,11.62,false,false,english,none,normal,false,false,false,,1692836313000
64d7ff2b707edb244807ff1a,,167.4,97.45,172.2,64.71,837;9;5;5,time,60,-1,212,60,3,826.11,false,false,english,none,normal,false,false,false,,1691877163000
64d7ed0c707edb2448e54525,,184.6,98.32,184.6,77.82,923;0;0;0,time,60,-1,55,60,0,226.46,false,false,english,none,normal,false,false,false,,1691872524000
64d7e9dd707edb2448de557a,,199,99.9,199,85.57,995;0;0;0,time,60,-1,54,60,0,166.98,false,false,english,none,normal,false,false,false,,1691871709000
64d7e3f0707edb2448d07613,,192.79,99.79,192.79,86.93,964;0;0;0,time,60,-1,61,60,0,146.18,false,false,english,none,normal,false,false,false,,1691870192000
64d7dce1707edb2448c28e7e,,178.8,99.01,178.8,77.7,894;0;0;0,time,60,-1,40,60,0,95.84,false,false,english,none,normal,false,false,false,,1691868385000
64d7dabb707edb2448c281fb,,176.4,98.45,176.4,83.84,882;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1691867834000
64d7d712707edb2448bb8c73,,177.59,100,177.59,93.38,222;0;0;0,time,15,-1,1,15,0,0.34,false,false,english,none,normal,false,false,false,,1691866898000
64d7d6f5707edb2448bb8bcf,,197.6,100,197.6,90.37,247;0;0;0,time,15,-1,12,15,0,26.25,false,false,english,none,normal,false,false,false,,1691866869000
64d7d642707edb2448b4a7eb,,172.8,96.19,179.2,76.15,864;10;3;1,time,60,-1,44,60,0,49.03,false,false,english,none,normal,false,false,false,,1691866690000
64d7d158707edb2448adaa69,,36.14,99.45,36.14,0,181;0;0;0,time,60,-1,5,60.11,46,8.8,false,false,english,none,normal,false,false,false,,1691865432000
64d7cf4a707edb2448a6bdfc,,239.04,100,239.04,52.93,45;0;0;0,words,10,-1,1,2.26,0,0.95,false,false,english,none,normal,false,false,false,,1691864906000
64d7cf2f707edb2448a6bd50,,244.01,100,244.01,49.62,62;0;0;0,words,10,-1,0,3.05,0,0,false,false,english,none,normal,false,false,false,,1691864879000
64d7cf22707edb2448a6bce4,,180,97.45,183.2,76.97,225;2;0;0,time,15,-1,62,15,0,133.15,false,false,english,none,normal,false,false,false,,1691864866000
64d7ccfe707edb2448a6aead,,189,98.86,189,81.12,945;0;0;0,time,60,-1,119,60,0,297.06,false,false,english,none,normal,false,false,false,,1691864318000
64d7ca9c707edb24489fbf01,,28,92.45,31.8,0,140;9;0;1,time,60,-1,325,60,46,830.04,false,false,english,none,normal,false,false,false,,1691863708000
64d7c3f7707edb244891d2ee,,170,98.96,171.2,78.27,850;1;1;0,time,60,-1,132,60,0,393.7,false,false,english_1k,none,normal,false,false,false,,1691862007000
64d5c3bae86d598da7169e04,,117.13,96.05,128.07,58.51,289;4;0;2,quote,1512,2,0,29.61,1,0,false,false,english,none,normal,false,false,false,,1691730874000
64d5c394e86d598da7169cfc,,150.21,99.24,150.21,76.94,391;0;0;0,quote,3710,2,1,31.24,0,2.2,false,false,english,none,normal,false,false,false,,1691730836000
64d5c341e86d598da7169aca,,144.43,98.42,144.43,75.57,557;0;0;0,quote,3688,2,170,46.28,0,492.37,false,false,english,none,normal,false,false,false,,1691730753000
64d5bd3be86d598da70f9556,,188.4,98.55,191.2,81.54,942;4;0;0,time,60,-1,27,60,0,74.26,false,false,english,none,normal,false,false,false,,1691729211000
64d5b943e86d598da7052d98,,188.77,98.76,192.77,91.06,236;2;0;0,time,15,-1,13,15,0,22.46,false,false,english_1k,none,normal,false,false,false,,1691728195000
64d5b8e6e86d598da701bcfd,,190.39,100,190.39,84.25,238;0;0;0,time,15,-1,54,15,0,93.51,false,false,english_1k,none,normal,false,false,false,,1691728102000
64d5b7a3e86d598da701b3e5,,194.37,100,194.37,78.36,243;0;0;0,time,15,-1,32,15,0,69.28,false,false,english_1k,none,normal,false,false,false,,1691727779000
64d5b6a1e86d598da701acc4,true,194.37,100,194.37,91.21,243;0;0;0,time,15,-1,127,15,0,255.7,false,false,english_1k,none,normal,false,false,false,,1691727521000
64d5a797e86d598da7defd0f,,199.4,100,199.4,51.81,67;0;0;0,words,10,-1,1,4.03,0,1.06,false,false,english_1k,none,normal,false,false,false,,1691723671000
64d5a78ee86d598da7defce0,,212.03,100,212.03,61.78,57;0;0;0,words,10,-1,13,3.23,0,13.73,false,false,english_1k,none,normal,false,false,false,,1691723662000
64d5a76ee86d598da7defc09,,219.04,100,219.04,84.01,51;0;0;0,words,10,-1,17,2.79,0,17.66,false,false,english_1k,none,normal,false,false,false,,1691723630000
64d5a73ee86d598da7defab8,true,224.55,100,224.55,56.79,59;0;0;0,words,10,-1,4,3.15,0,4.53,false,false,english_1k,none,normal,false,false,false,,1691723582000
64d5a731e86d598da7defa63,,183.11,90,208.66,88.31,43;3;0;5,words,10,-1,81,2.82,0,245.63,false,false,english_1k,none,normal,false,false,false,,1691723569000
64d5a46ce86d598da7dee876,,185.2,98,186.6,83.83,926;2;1;0,time,60,-1,33,60,0,102.34,false,false,english,none,normal,false,false,false,,1691722860000
64b8b169a8e06b256c721690,,159.8,99.14,159.8,81.36,799;0;0;0,time,60,-1,79,60,0,260.12,false,false,english_1k,plus_three,normal,false,false,false,,1689825641000
64b69b0ca8e06b256c65f5ef,,177.6,98.89,178.4,83.98,888;1;0;0,time,60,-1,4,60,0,5.82,false,false,english,none,normal,false,false,false,,1689688844000
64b68958a8e06b256c406319,,177.2,98.45,177.2,80.18,443;0;0;0,time,30,-1,4,30,0,4.86,false,false,english,none,normal,false,false,false,,1689684312000
648e42ba356638d49b79c4ef,,151.2,99.21,151.6,78.45,378;1;0;0,time,30,-1,4,30,0,7.8,false,false,english,weakspot,normal,false,false,false,,1687044794000
648b43e96e859a802d1f6690,,115.2,97.98,115.2,71.44,576;0;0;0,time,60,-1,63,60,0,150.48,false,false,english_450k,none,normal,false,false,false,,1686848489000
648b3f896e859a802d1238d0,,179.2,99.67,179.2,82.62,896;0;0;0,time,60,-1,5,60,0,14.56,false,false,english,none,normal,false,false,false,,1686847369000
648b3ee86e859a802d1232c1,,163.8,97.09,163.8,81.19,819;0;0;0,time,60,-1,2,60,0,2.48,false,false,english,none,normal,false,false,false,,1686847207000
648b3e876e859a802d122f2a,,159.4,98.05,161.8,78.85,797;3;2;0,time,60,-1,6,60,0,35.39,false,false,english,none,normal,false,true,false,,1686847111000
648b3d816e859a802d122542,,167,99.53,168.4,85.55,835;2;0;0,time,60,-1,8,60,0,44.42,false,false,english,none,normal,false,true,false,,1686846849000
648b3cc06e859a802d121dc3,,158.6,99.63,158.6,80.98,793;0;0;0,time,60,-1,48,60,0,144.12,false,false,english,none,normal,false,true,false,,1686846656000
648a54256e859a802d575851,true,133.4,97.66,133.4,82.37,667;0;0;0,time,60,-1,74,60,0,207.91,false,false,english_doubleletter,none,normal,false,false,false,,1686787109000
648a4ea46e859a802d50b9be,true,120.2,97.33,120.2,75.94,601;0;0;0,time,60,-1,40,60,0,129.7,false,false,english_doubleletter,none,normal,false,false,false,,1686785700000
647838590170c3dfdc65ef81,,189.2,99.79,189.2,86.78,473;0;0;0,time,30,-1,30,30,0,80.86,false,false,english,none,normal,false,false,false,,1685600345000
64724d6cc7b2e74af01f11d4,true,108.4,100,108.4,82.04,271;0;0;0,time,30,-1,2,30,0,20.53,false,false,english_5k,none,master,false,false,false,,1685212524000
64693609c7b2e74af070bfb1,,137.21,98.45,137.21,75.8,381;0;0;0,quote,4881,2,1,33.32,0,1.55,false,false,english,none,normal,false,false,false,,1684616713000
64683cfac7b2e74af0a9db08,,129.84,97.76,132.6,78.84,471;1;0;1,quote,1938,2,0,43.53,0,0,false,false,english,none,normal,false,false,false,,1684552954000
64683ccdc7b2e74af0a9d9fb,,133.38,98.41,133.38,76.37,308;0;0;0,quote,3787,2,5,27.71,0,16.26,false,false,english,none,normal,false,false,false,,1684552909000
64683c94c7b2e74af0a9d8ce,,138.68,97.07,138.68,76.53,386;0;0;0,quote,4579,2,0,33.4,0,0,false,false,english,none,normal,false,false,false,,1684552852000
64683c6fc7b2e74af0a9d7f2,,122.07,93.55,122.07,63.47,318;0;0;0,quote,5358,2,6,31.26,0,33.23,false,false,english,none,normal,false,false,false,,1684552815000
64683c18c7b2e74af0a9d619,,127.48,94.67,127.48,73.22,491;0;0;0,quote,1488,2,4,46.22,0,24.8,false,false,english,none,normal,false,false,false,,1684552728000
64683bbfc7b2e74af0a9d428,true,156,97.31,156,78.53,390;0;0;0,time,30,-1,3,30,0,16.52,false,false,english_1k,none,normal,false,false,false,,1684552639000
64683b83c7b2e74af0a9d2d3,,177.6,98.46,177.6,80.49,444;0;0;0,time,30,-1,32,30,0,105.39,false,false,english,none,normal,false,false,false,,1684552579000
64683a71c7b2e74af0a37d25,,188.8,100,188.8,85.05,236;0;0;0,time,15,-1,20,15,0,25.91,false,false,english,none,normal,false,false,false,,1684552305000
64683a05c7b2e74af0a37abf,,172.4,98.87,172.4,81.92,862;0;0;0,time,60,-1,64,60,0,231.47,false,false,english,none,normal,false,false,false,,1684552197000
64683890c7b2e74af0a372e5,,159.8,98.32,162,79.8,799;2;0;1,time,60,-1,62,60,0,186.52,false,false,english_1k,none,normal,false,false,false,,1684551824000
64683656c7b2e74af09d15e0,,155.57,95.69,156.77,77.53,778;4;1;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1684551254000
646835fec7b2e74af09d13c3,,157.8,95.85,162,78.56,789;6;2;1,time,60,-1,33,60,0,64.87,false,false,english,none,normal,false,false,false,,1684551166000
6462723b6d0f2738e356d51d,,134.68,100,134.68,65.7,39;0;0;0,custom,custom,-1,0,3.48,0,0,false,false,english,none,normal,false,false,false,,1684173371000
6462720a6d0f2738e356d256,,115.58,96.84,116.78,72.94,578;1;1;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1684173322000
646271c76d0f2738e356cef7,,177.34,99.66,177.34,82.52,887;0;0;0,time,60,-1,12,60.02,0,23.67,false,false,english,none,normal,false,false,false,,1684173255000
646270c16d0f2738e356c13c,,167.57,97.58,171.37,81.52,838;6;1;0,time,60,-1,1,60.01,0,4.43,false,false,english,none,normal,false,false,false,,1684172992000
645821ed8723e138c40dd349,,180.8,99.12,180.8,76.93,226;0;0;0,time,15,-1,156,15,0,389.19,false,false,english,none,normal,false,false,false,,1683497453000
64581cf88723e138c4078258,true,151,98.7,151.6,84.58,755;2;0;0,time,60,-1,34,60,0,52.24,false,false,english_10k,none,normal,false,false,false,,1683496184000
64581c168723e138c4077d17,true,149.2,98.17,149.2,82.43,746;0;0;0,time,60,-1,36,60,0,157.42,false,false,english_10k,none,normal,false,false,false,,1683495958000
64581a888723e138c4013f62,true,145.8,98.93,148.2,79.32,729;0;1;0,time,60,-1,9,60,0,19.23,false,false,english_10k,none,normal,false,false,false,,1683495560000
6456ba718723e138c48bceb5,,173,97.65,173,80.37,865;0;0;0,time,60,-1,52,60,0,164.49,false,false,english_1k,none,normal,false,false,false,,1683405425000
6456b8418723e138c4858c81,true,143.4,98.09,143.4,73.94,717;0;0;0,time,60,-1,10,60,0,12.08,false,false,english_10k,none,normal,false,false,false,,1683404865000
644ea3138b42543b372090a7,,133.47,99.54,133.47,71.22,430;0;0;0,quote,6324,2,0,38.66,0,0,false,false,english,none,normal,false,false,false,,1682875155000
644ea2e98b42543b37208f52,,126.27,98.63,126.27,67.4,425;0;0;0,quote,4687,2,0,40.39,0,0,false,false,english,none,normal,false,false,false,,1682875113000
644ea2bb8b42543b37208dd5,,151.71,100,151.71,86.83,122;0;0;0,quote,6383,1,1,9.65,0,8.43,false,false,english,none,normal,false,false,false,,1682875067000
644ea21b8b42543b37208898,,134.46,98.46,134.46,78.05,186;0;0;0,quote,3982,1,0,16.6,0,0,false,false,english,none,normal,false,false,false,,1682874907000
644ea1da8b42543b371a60c6,,143.09,97.95,143.09,73.78,238;0;0;0,quote,1294,1,6,19.96,0,20.95,false,false,english,none,normal,false,false,false,,1682874842000
6442f21ee695bdeb262fb454,,141.98,98.75,141.98,79.64,710;0;0;0,time,60,-1,5,60.01,0,6.05,false,false,english_10k,none,normal,false,false,false,,1682108958000
643ca6bbb32f409c52b68109,true,174.8,99.43,174.8,82.23,874;0;0;0,time,60,-1,391,60,0,720.17,false,false,english_1k,none,normal,false,false,false,,1681696443000
643ca03fb32f409c52aa4451,,173,98.97,173,81.14,865;0;0;0,time,60,-1,60,60,0,184.99,false,false,english_1k,none,normal,false,false,false,,1681694783000
643a3e65b32f409c5286da47,,184.6,99.04,187.4,84.75,923;5;0;1,custom,custom,-1,24,60,0,91.17,false,false,english,none,normal,false,false,false,,1681538661000
643a3b04b32f409c5280be57,,150.79,99.08,150.99,82.55,754;0;0;1,custom,custom,-1,81,60,0,192.48,false,false,english,none,normal,false,false,false,,1681537796000
64331ce432a956cd0a31256e,true,184,100,184,88.17,230;0;0;0,time,15,-1,8,15,0,19.98,false,false,english_1k,none,normal,false,false,false,,1681071332000
6433181132a956cd0a250e20,,195.2,100,195.2,89.13,244;0;0;0,time,15,-1,10,15,0,29.86,false,false,english,none,normal,false,false,false,,1681070097000
6430be330f3b75c13fba30a5,,180.8,97,180.8,70.19,226;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1680916019000
643093610f3b75c13f71a3c2,,212.35,93.75,237.04,68.14,43;2;0;0,words,10,-1,14,2.43,0,11.36,false,false,english,none,normal,false,false,false,,1680905057000
6430909b0f3b75c13f6b9b0c,,240,100,240,64.29,48;0;0;0,words,10,-1,17,2.4,0,22.81,false,false,english,none,normal,false,false,false,,1680904347000
6430905b0f3b75c13f6b99a7,,233.46,100,233.46,88.06,50;0;0;0,words,10,-1,7,2.57,0,6.74,false,false,english,none,normal,false,false,false,,1680904283000
6430904c0f3b75c13f6b9953,,226.89,100,226.89,55.49,45;0;0;0,words,10,-1,1,2.38,0,2.27,false,false,english,none,normal,false,false,false,,1680904268000
642f84e2fd34dc5186e334a8,,171.2,98.86,171.2,82.96,856;0;0;0,time,60,-1,6,60,0,8.24,false,false,english,none,normal,false,false,false,,1680835810000
642f45eefd34dc51867663dd,,336.82,100,336.82,43.87,59;0;0;0,custom,custom,-1,2,2.1,0,1.62,false,false,english,none,normal,false,false,false,,1680819694000
642f45c4fd34dc51867662f4,,139,100,139,92.6,69;0;0;0,custom,custom,-1,9,5.96,0,5.44,false,false,english,none,normal,false,false,false,,1680819652000
642f4480fd34dc5186765b90,,171.08,100,171.08,87.19,99;0;0;0,custom,custom,-1,2,6.94,0,8.79,false,false,english,none,normal,false,false,false,,1680819328000
642f41bdfd34dc51867053f7,,193.6,100,193.6,89.42,242;0;0;0,time,15,-1,10,15,0,19.55,false,false,english,none,normal,false,false,false,,1680818621000
642b7e130a366c07eda4fad8,,223.57,100,223.57,88.41,49;0;0;0,words,10,-1,28,2.63,0,23.77,false,false,english,none,normal,false,false,false,,1680571923000
642b7dd00a366c07eda4f8e5,,243.54,100,243.54,87.89,55;0;0;0,words,10,-1,1,2.71,0,1.02,false,false,english,none,normal,false,false,false,,1680571856000
642b7dba0a366c07eda4f82b,true,255.6,100,255.6,95.49,59;0;0;0,words,10,-1,8,2.77,0,9.69,false,false,english,none,normal,false,false,false,,1680571834000
642b7da50a366c07eda4f793,,228.78,100,228.78,88.54,53;0;0;0,words,10,-1,1,2.78,0,0.9,false,false,english,none,normal,false,false,false,,1680571813000
642b7d9c0a366c07eda4f751,,250,100,250,86.13,55;0;0;0,words,10,-1,0,2.64,0,0,false,false,english,none,normal,false,false,false,,1680571804000
642b7d880a366c07ed9f054f,,241.98,100,241.98,64.9,49;0;0;0,words,10,-1,2,2.43,0,2.11,false,false,english,none,normal,false,false,false,,1680571784000
642b7d800a366c07ed9f0514,,204.05,93.62,228.34,73.26,42;2;0;0,words,10,-1,0,2.47,0,0,false,false,english,none,normal,false,false,false,,1680571776000
642b7d7c0a366c07ed9f04fe,,226.67,100,226.67,80.97,51;0;0;0,words,10,-1,8,2.7,0,6.41,false,false,english,none,normal,false,false,false,,1680571772000
642b7d6a0a366c07ed9f0472,,217.14,100,217.14,50.14,57;0;0;0,words,10,-1,8,3.15,0,8.9,false,false,english,none,normal,false,false,false,,1680571754000
642b7d540a366c07ed9f03d5,,223.16,100,223.16,97.65,53;0;0;0,words,10,-1,18,2.85,0,13.36,false,false,english,none,normal,false,false,false,,1680571732000
642b7d2c0a366c07ed9f02a0,,184.35,94.92,201.74,44.44,53;2;0;0,words,10,-1,17,3.45,0,13.25,false,false,english,none,normal,false,false,false,,1680571692000
642b7d060a366c07ed9f019b,,179.59,84.21,232.65,97.74,44;6;1;1,words,10,-1,31,2.94,0,51.44,false,false,english,none,normal,false,false,false,,1680571654000
642a27ef0a366c07ed537c38,,167.53,100,167.53,67.43,92;0;0;0,quote,6491,0,1,6.59,0,0.92,false,false,english,none,normal,false,false,false,,1680484335000
642a27e50a366c07ed537c06,,133.33,96.88,133.33,59.04,92;0;0;0,quote,826,0,1,8.28,0,0.61,false,false,english,none,normal,false,false,false,,1680484325000
642a27d80a366c07ed537ba6,,163.8,98.92,163.8,82.04,92;0;0;0,quote,3742,0,1,6.74,0,2.34,false,false,english,none,normal,false,false,false,,1680484312000
642a27cd0a366c07ed537b56,,169.01,100,169.01,51.21,60;0;0;0,quote,2411,0,7,4.26,0,11.03,false,false,english,none,normal,false,false,false,,1680484301000
642a27b60a366c07ed537abe,,181.32,100,181.32,82.24,55;0;0;0,quote,5637,0,1,3.64,0,0.77,false,false,english,none,normal,false,false,false,,1680484278000
642a279c0a366c07ed537a10,,150.28,98.19,150.28,79.71,271;0;0;0,quote,2288,1,0,21.64,0,0,false,false,english,none,normal,false,false,false,,1680484252000
642a27840a366c07ed537972,,132.16,98.1,132.16,66.61,200;0;0;0,quote,6400,1,1,18.16,0,2.17,false,false,english,none,normal,false,false,false,,1680484228000
642a276c0a366c07ed5378bd,,177.11,100,177.11,87.66,98;0;0;0,quote,6099,0,4,6.64,0,3.3,false,false,english,none,normal,false,false,false,,1680484204000
642a27510a366c07ed537806,,143.94,96.74,143.94,60.41,89;0;0;0,quote,6221,0,0,7.42,0,0,false,false,english,none,normal,false,false,false,,1680484177000
642a27420a366c07ed5377b1,,202.11,100,202.11,89,64;0;0;0,quote,1,0,0,3.8,0,0,false,false,english,none,normal,false,false,false,,1680484162000
642a273c0a366c07ed537787,,195.92,100,195.92,79.14,64;0;0;0,quote,1,0,3,3.92,0,2.96,false,false,english,none,normal,false,false,false,,1680484156000
642a27320a366c07ed537738,,185.06,100,185.06,46.63,64;0;0;0,quote,1,0,0,4.15,0,0,false,false,english,none,normal,false,false,false,,1680484146000
6429d21f0a366c07edc30bbf,,201.97,100,201.97,71.83,137;0;0;0,words,25,-1,27,8.14,0,41.17,false,false,english,none,normal,false,false,false,,1680462367000
6429d1c80a366c07edc30949,,184.07,96.3,184.07,41.86,52;0;0;0,words,10,-1,1,3.39,0,1.55,false,false,english,none,normal,false,false,false,,1680462280000
6429d1c00a366c07edc30923,,229.01,100,229.01,95.65,50;0;0;0,words,10,-1,8,2.62,0,8.43,false,false,english,none,normal,false,false,false,,1680462272000
6429d1aa0a366c07edc3088c,,242.8,100,242.8,84.18,52;0;0;0,words,10,-1,0,2.57,0,0,false,false,english,none,normal,false,false,false,,1680462250000
6429d1a40a366c07edc30861,,231.72,100,231.72,90.36,56;0;0;0,words,10,-1,82,2.9,0,200.88,false,false,english,none,normal,false,false,false,,1680462244000
6419cafb864bf5f3623fe99f,,175.94,98.66,178.74,86.61,440;3;1;0,time,30,-1,6,30.01,0,28.14,false,false,english,none,normal,false,false,false,,1679411963000
6419caaf864bf5f3623fe5cf,,181.36,98.71,181.36,84.08,227;0;0;0,time,15,-1,9,15.02,0,30.9,false,false,english,none,normal,false,false,false,,1679411887000
6419c9ae864bf5f3623a02bb,,134.44,99.26,134.44,65.72,135;0;0;0,words,25,-1,6,12.05,0,24.15,true,false,english_10k,zipf,normal,false,false,false,,1679411630000
6419c97f864bf5f3623a0046,,127.49,100,127.49,80.68,148;0;0;0,words,25,-1,4,13.93,0,10.81,true,false,english_10k,zipf,normal,false,false,false,,1679411583000
6419c924864bf5f36239fb92,,139.82,100,139.82,79.12,115;0;0;0,words,25,-1,0,9.87,0,0,true,false,english_1k,zipf,normal,false,false,false,,1679411492000
6419c918864bf5f36239faf4,,131.98,98.43,131.98,80.92,119;0;0;0,words,25,-1,0,10.82,0,0,true,false,english_1k,zipf,normal,false,false,false,,1679411480000
6419c90b864bf5f36239fa49,,142.86,100,142.86,70.13,110;0;0;0,words,25,-1,0,9.24,0,0,true,false,english_1k,zipf,normal,false,false,false,,1679411467000
6419c8ff864bf5f36239f9a4,,110.91,96.97,116.81,63.31,94;2;0;0,words,25,-1,0,10.17,0,0,true,false,english_1k,zipf,normal,false,false,false,,1679411455000
6419c8f3864bf5f36239f8fa,,129.05,95.28,135.7,58.43,97;1;0;9,words,25,-1,0,9.02,0,0,true,false,english_1k,zipf,normal,false,false,false,,1679411443000
6419c8e8864bf5f36239f85d,,131.37,100,131.37,75.88,119;0;0;0,words,25,-1,0,10.87,0,0,true,false,english_1k,zipf,normal,false,false,false,,1679411432000
6419c8db864bf5f36239f7c1,,125.14,98.26,125.14,82.17,112;0;0;0,words,25,-1,1,10.74,0,0.7,true,false,english_1k,zipf,normal,false,false,false,,1679411419000
6419c8cd864bf5f36239f713,,138.37,100,138.37,79.71,113;0;0;0,words,25,-1,2,9.8,0,16.54,true,false,english_1k,zipf,normal,false,false,false,,1679411405000
64192f31a76a1a979edb1091,,202.68,100,202.68,83.06,63;0;0;0,quote,6419,0,60,3.73,0,211.55,false,false,english,none,normal,false,false,false,,1679372081000
6419297ca76a1a979ed51305,,154.93,99.68,154.93,80.3,314;0;0;0,quote,4284,2,2,24.32,0,3.71,false,false,english,none,normal,false,false,false,,1679370620000
6419293ea76a1a979ed51145,,164.72,99.67,164.72,77.24,305;0;0;0,quote,938,2,11,22.22,0,20.79,false,false,english,none,normal,false,false,false,,1679370558000
640e25ae86f61427336ea83f,,193.15,89.29,230.14,89.36,47;4;0;0,words,10,-1,85,2.92,0,224.01,false,false,english,none,normal,false,false,false,,1678648750000
640e20b486f614273362fd46,,141.8,98.89,141.8,80.34,709;0;0;0,time,60,-1,44,60,0,107.84,false,false,english_10k,none,normal,false,false,false,,1678647476000
640cbcb586f614273313c657,,188.15,100,188.15,93.84,45;0;0;0,words,10,-1,4,2.87,0,3.14,false,false,english,none,normal,false,false,false,,1678556340000
640cbcaa86f614273313c5fe,,158.3,81.4,219.57,63.39,31;4;1;1,words,10,-1,4,2.35,0,4.75,false,false,english,none,normal,false,false,false,,1678556330000
640bd55986f614273391bb92,,211.16,100,211.16,60.24,41;0;0;0,words,10,-1,0,2.33,0,0,false,false,english,none,normal,false,false,false,,1678497113000
640bd55586f614273391bb76,,233.48,100,233.48,54.02,43;0;0;0,words,10,-1,14,2.21,0,13.86,false,false,english,none,normal,false,false,false,,1678497109000
640bd52a86f614273391ba99,true,252.31,100,252.31,99.8,41;0;0;0,words,10,-1,1,1.95,0,0.72,false,false,english,none,normal,false,false,false,,1678497066000
640bd52686f614273391ba80,,221.54,100,221.54,97.75,48;0;0;0,words,10,-1,6,2.6,0,6.46,false,false,english,none,normal,false,false,false,,1678497062000
6408ce9586f6142733869dee,,76.18,95.71,78.21,56.6,451;0;0;0,quote,245,2,0,71.04,0,0,false,false,code_rust,none,normal,false,false,false,,1678298773000
6408ce4786f614273386994a,,76.44,93.48,78.26,61.95,126;0;0;0,quote,82,1,0,19.78,0,0,false,false,code_rust,none,normal,false,false,false,,1678298695000
6408ce3186f6142733869809,,97.64,100,103.94,70.17,31;0;0;0,quote,66,0,9,3.81,0,39.96,false,false,code_rust,none,normal,false,false,false,,1678298673000
6408cdc286f614273386919f,true,53.18,95.42,53.18,36.49,266;0;0;0,time,60,-1,1,60.02,5,2.97,false,false,english_commonly_misspelled,tts,normal,false,false,false,,1678298562000
6408cd6d86f6142733868ccd,,42.19,88.33,44.79,23.8,211;8;2;0,time,60,-1,1,60.02,11,12.11,false,false,english_10k,tts,normal,false,false,false,,1678298477000
6408cd1986f614273383aae1,,31.19,84.91,35.59,8.97,156;4;1;3,time,60,-1,3,60.02,11,8.29,false,false,english_10k,tts,normal,false,false,false,,1678298393000
6408cc1d86f614273380bef9,,141.89,97.92,141.89,68.98,94;0;0;0,quote,5255,0,2,7.95,0,4.14,false,false,english,nausea,normal,false,false,false,,1678298141000
6408cbf386f614273380bc69,,124.37,94.9,129.84,80.76,91;2;0;1,quote,2002,0,0,8.78,0,0,false,false,english,memory,normal,false,false,false,,1678298099000
6408cbe386f614273380bb86,,71.84,86.96,82.48,25.95,54;3;1;0,quote,6506,0,92,9.02,0,305.69,false,false,english,memory,normal,false,false,false,,1678298083000
